Year,Period,State,Data Item,Value
2015,APR THRU JUN,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2015,APR THRU JUN,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,200"
2015,APR THRU JUN,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",2
2015,APR THRU JUN,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,100"
2015,APR THRU JUN,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2015,APR THRU JUN,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,800"
2015,APR THRU JUN,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,APR THRU JUN,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,000"
2015,APR THRU JUN,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,APR THRU JUN,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,100"
2015,APR THRU JUN,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",3
2015,APR THRU JUN,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,800"
2015,APR THRU JUN,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,APR THRU JUN,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","29,000"
2015,APR THRU JUN,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2015,APR THRU JUN,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,100"
2015,APR THRU JUN,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2015,APR THRU JUN,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,200"
2015,APR THRU JUN,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,APR THRU JUN,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","5,500"
2015,APR THRU JUN,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2015,APR THRU JUN,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,940"
2015,APR THRU JUN,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",17
2015,APR THRU JUN,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,600"
2015,APR THRU JUN,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,APR THRU JUN,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",950
2015,APR THRU JUN,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2015,APR THRU JUN,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","21,000"
2015,APR THRU JUN,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2015,APR THRU JUN,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",730
2015,APR THRU JUN,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,APR THRU JUN,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","33,000"
2015,APR THRU JUN,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2015,APR THRU JUN,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,400"
2015,APR THRU JUN,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,APR THRU JUN,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",100
2015,APR THRU JUN,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",2
2015,APR THRU JUN,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",270
2015,APR THRU JUN,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2015,APR THRU JUN,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","5,000"
2015,APR THRU JUN,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2015,APR THRU JUN,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",570
2015,APR THRU JUN,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,APR THRU JUN,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,600"
2015,APR THRU JUN,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2015,APR THRU JUN,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,200"
2015,APR THRU JUN,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,JUL THRU SEP,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,400"
2015,JUL THRU SEP,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",16
2015,JUL THRU SEP,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,000"
2015,JUL THRU SEP,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2015,JUL THRU SEP,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","9,000"
2015,JUL THRU SEP,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",30
2015,JUL THRU SEP,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","76,000"
2015,JUL THRU SEP,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,JUL THRU SEP,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,500"
2015,JUL THRU SEP,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2015,JUL THRU SEP,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",50
2015,JUL THRU SEP,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",1
2015,JUL THRU SEP,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","36,000"
2015,JUL THRU SEP,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",16
2015,JUL THRU SEP,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","13,000"
2015,JUL THRU SEP,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,JUL THRU SEP,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,700"
2015,JUL THRU SEP,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",19
2015,JUL THRU SEP,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","14,000"
2015,JUL THRU SEP,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2015,JUL THRU SEP,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,400"
2015,JUL THRU SEP,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,JUL THRU SEP,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,600"
2015,JUL THRU SEP,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2015,JUL THRU SEP,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,000"
2015,JUL THRU SEP,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,JUL THRU SEP,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,000"
2015,JUL THRU SEP,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2015,JUL THRU SEP,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,300"
2015,JUL THRU SEP,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,JUL THRU SEP,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,000"
2015,JUL THRU SEP,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2015,JUL THRU SEP,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",450
2015,JUL THRU SEP,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,JUL THRU SEP,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",680
2015,JUL THRU SEP,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2015,JUL THRU SEP,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",560
2015,JUL THRU SEP,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,JUL THRU SEP,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","7,000"
2015,JUL THRU SEP,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,JUL THRU SEP,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","32,000"
2015,JUL THRU SEP,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",24
2015,JUL THRU SEP,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,500"
2015,JUL THRU SEP,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,JUL THRU SEP,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,200"
2015,JUL THRU SEP,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2015,JUL THRU SEP,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","10,500"
2015,JUL THRU SEP,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2015,JUL THRU SEP,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,000"
2015,JUL THRU SEP,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,JUL THRU SEP,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",210
2015,JUL THRU SEP,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",1
2015,JUL THRU SEP,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,600"
2015,JUL THRU SEP,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",25
2015,JUL THRU SEP,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,500"
2015,JUL THRU SEP,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2015,JUL THRU SEP,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,900"
2015,JUL THRU SEP,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,JUL THRU SEP,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","93,000"
2015,JUL THRU SEP,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",19
2015,JUL THRU SEP,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,900"
2015,JUL THRU SEP,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,JUL THRU SEP,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",230
2015,JUL THRU SEP,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",1
2015,JUL THRU SEP,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","8,500"
2015,JUL THRU SEP,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2015,JUL THRU SEP,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",900
2015,JUL THRU SEP,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2015,JUL THRU SEP,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,800"
2015,JUL THRU SEP,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2015,JUL THRU SEP,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,000"
2015,JUL THRU SEP,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",17
2015,JUL THRU SEP,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","53,000"
2015,JUL THRU SEP,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",18
2015,JUL THRU SEP,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,200"
2015,JUL THRU SEP,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,JUL THRU SEP,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","16,500"
2015,JUL THRU SEP,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,JUL THRU SEP,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","8,000"
2015,JUL THRU SEP,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",22
2015,JUL THRU SEP,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",40
2015,JUL THRU SEP,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",1
2015,JUL THRU SEP,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",680
2015,JUL THRU SEP,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2015,JUL THRU SEP,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","11,500"
2015,JUL THRU SEP,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,JUL THRU SEP,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",300
2015,JUL THRU SEP,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2015,JUL THRU SEP,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","9,000"
2015,JUL THRU SEP,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2015,JUL THRU SEP,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,500"
2015,JUL THRU SEP,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2015,OCT THRU DEC,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",610
2015,OCT THRU DEC,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,OCT THRU DEC,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","12,000"
2015,OCT THRU DEC,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",31
2015,OCT THRU DEC,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,400"
2015,OCT THRU DEC,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2015,OCT THRU DEC,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","149,000"
2015,OCT THRU DEC,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,OCT THRU DEC,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,500"
2015,OCT THRU DEC,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,OCT THRU DEC,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",210
2015,OCT THRU DEC,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2015,OCT THRU DEC,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","37,000"
2015,OCT THRU DEC,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2015,OCT THRU DEC,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","18,000"
2015,OCT THRU DEC,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2015,OCT THRU DEC,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",690
2015,OCT THRU DEC,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2015,OCT THRU DEC,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","22,000"
2015,OCT THRU DEC,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2015,OCT THRU DEC,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",690
2015,OCT THRU DEC,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2015,OCT THRU DEC,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,100"
2015,OCT THRU DEC,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,OCT THRU DEC,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,300"
2015,OCT THRU DEC,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,OCT THRU DEC,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,400"
2015,OCT THRU DEC,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",40
2015,OCT THRU DEC,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,100"
2015,OCT THRU DEC,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,OCT THRU DEC,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,900"
2015,OCT THRU DEC,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2015,OCT THRU DEC,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",60
2015,OCT THRU DEC,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",1
2015,OCT THRU DEC,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",730
2015,OCT THRU DEC,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,OCT THRU DEC,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",260
2015,OCT THRU DEC,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2015,OCT THRU DEC,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","9,000"
2015,OCT THRU DEC,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,OCT THRU DEC,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","10,000"
2015,OCT THRU DEC,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,OCT THRU DEC,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,500"
2015,OCT THRU DEC,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2015,OCT THRU DEC,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",690
2015,OCT THRU DEC,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2015,OCT THRU DEC,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","10,000"
2015,OCT THRU DEC,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,OCT THRU DEC,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","7,000"
2015,OCT THRU DEC,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,OCT THRU DEC,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",270
2015,OCT THRU DEC,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",3
2015,OCT THRU DEC,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",290
2015,OCT THRU DEC,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2015,OCT THRU DEC,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,000"
2015,OCT THRU DEC,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2015,OCT THRU DEC,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,200"
2015,OCT THRU DEC,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,OCT THRU DEC,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","35,000"
2015,OCT THRU DEC,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,OCT THRU DEC,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,400"
2015,OCT THRU DEC,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,OCT THRU DEC,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",650
2015,OCT THRU DEC,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2015,OCT THRU DEC,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","8,500"
2015,OCT THRU DEC,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,OCT THRU DEC,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,630"
2015,OCT THRU DEC,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,OCT THRU DEC,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,500"
2015,OCT THRU DEC,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2015,OCT THRU DEC,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,200"
